transaction_id,user_id,book_id,transaction_type,transaction_date,source,interaction_weight,days_since_interaction
TXN_00831,USR_126,BOK_170,ebook_rental,2025-04-27,dataset_2,3,408
TXN_00479,USR_033,BOK_295,paperback_purchase,2025-04-27,dataset_2,5,408
TXN_00407,USR_007,BOK_086,ebook_rental,2025-04-28,dataset_2,3,407
TXN_01690,USR_398,BOK_195,audiobook_rental,2025-04-28,dataset_2,2,407
TXN_00124,USR_009,BOK_172,ebook_rental,2025-04-29,dataset_2,3,406
TXN_01470,USR_338,BOK_269,ebook_rental,2025-04-29,dataset_2,3,406
TXN_00737,USR_099,BOK_163,ebook_rental,2025-04-29,dataset_2,3,406
TXN_00920,USR_153,BOK_146,ebook_rental,2025-04-30,dataset_2,3,405
TXN_00973,USR_174,BOK_294,paperback_purchase,2025-05-01,dataset_2,5,404
TXN_01016,USR_192,BOK_142,ebook_rental,2025-05-02,dataset_2,3,403
TXN_00291,USR_028,BOK_023,audiobook_rental,2025-05-02,dataset_2,2,403
TXN_01691,USR_398,BOK_110,paperback_purchase,2025-05-03,dataset_2,5,402
TXN_01849,USR_442,BOK_068,audiobook_rental,2025-05-03,dataset_2,2,402
TXN_01206,USR_254,BOK_009,paperback_purchase,2025-05-03,dataset_2,5,402
TXN_00094,USR_385,BOK_172,ebook_rental,2025-05-04,dataset_2,3,401
TXN_00211,USR_327,BOK_219,audiobook_rental,2025-05-05,dataset_2,2,400
TXN_00095,USR_385,BOK_200,ebook_rental,2025-05-06,dataset_2,3,399
TXN_00125,USR_009,BOK_155,audiobook_rental,2025-05-06,dataset_2,2,399
TXN_01675,USR_394,BOK_114,paperback_purchase,2025-05-07,dataset_2,5,398
TXN_00836,USR_127,BOK_086,ebook_rental,2025-05-07,dataset_2,3,398
TXN_00835,USR_127,BOK_108,ebook_rental,2025-05-07,dataset_2,3,398
TXN_00527,USR_044,BOK_172,ebook_rental,2025-05-07,dataset_2,3,398
TXN_01963,USR_487,BOK_021,ebook_rental,2025-05-07,dataset_2,3,398
TXN_01560,USR_363,BOK_021,ebook_rental,2025-05-08,dataset_2,3,397
TXN_00126,USR_009,BOK_172,ebook_rental,2025-05-08,dataset_2,3,397
TXN_00096,USR_385,BOK_172,ebook_rental,2025-05-08,dataset_2,3,397
TXN_00097,USR_385,BOK_098,ebook_rental,2025-05-09,dataset_2,3,396
TXN_00212,USR_327,BOK_091,ebook_rental,2025-05-10,dataset_2,3,395
TXN_01679,USR_395,BOK_009,paperback_purchase,2025-05-10,dataset_2,5,395
TXN_00972,USR_172,BOK_295,paperback_purchase,2025-05-10,dataset_2,5,395
TXN_00098,USR_385,BOK_172,ebook_rental,2025-05-11,dataset_2,3,394
TXN_00463,USR_025,BOK_239,audiobook_rental,2025-05-11,dataset_2,2,394
TXN_00581,USR_057,BOK_094,paperback_purchase,2025-05-12,dataset_2,5,393
TXN_01032,USR_200,BOK_123,ebook_rental,2025-05-12,dataset_2,3,393
TXN_00322,USR_087,BOK_119,audiobook_rental,2025-05-12,dataset_2,2,393
TXN_01039,USR_201,BOK_117,paperback_purchase,2025-05-12,dataset_2,5,393
TXN_00942,USR_165,BOK_088,paperback_purchase,2025-05-13,dataset_2,5,392
TXN_00759,USR_107,BOK_147,ebook_rental,2025-05-13,dataset_2,3,392
TXN_01106,USR_220,BOK_052,paperback_purchase,2025-05-14,dataset_2,5,391
TXN_01734,USR_409,BOK_141,paperback_purchase,2025-05-14,dataset_2,5,391
TXN_01162,USR_238,BOK_142,ebook_rental,2025-05-14,dataset_2,3,391
TXN_00522,USR_043,BOK_228,paperback_purchase,2025-05-16,dataset_2,5,389
TXN_00637,USR_070,BOK_257,audiobook_rental,2025-05-16,dataset_2,2,389
TXN_00832,USR_126,BOK_174,ebook_rental,2025-05-16,dataset_2,3,389
TXN_00399,USR_004,BOK_190,ebook_rental,2025-05-17,dataset_2,3,388
TXN_01242,USR_265,BOK_123,ebook_rental,2025-05-17,dataset_2,3,388
TXN_01692,USR_398,BOK_130,audiobook_rental,2025-05-17,dataset_2,2,388
TXN_01427,USR_323,BOK_093,ebook_rental,2025-05-18,dataset_2,3,387
TXN_01998,USR_500,BOK_167,paperback_purchase,2025-05-18,dataset_2,5,387
TXN_01440,USR_328,BOK_163,ebook_rental,2025-05-19,dataset_2,3,386
TXN_01562,USR_364,BOK_211,paperback_purchase,2025-05-19,dataset_2,5,386
TXN_00099,USR_385,BOK_172,ebook_rental,2025-05-19,dataset_2,3,386
TXN_01068,USR_209,BOK_128,paperback_purchase,2025-05-20,dataset_2,5,385
TXN_01332,USR_294,BOK_023,audiobook_rental,2025-05-20,dataset_2,2,385
TXN_01238,USR_264,BOK_184,ebook_rental,2025-05-21,dataset_2,3,384
TXN_01846,USR_441,BOK_151,ebook_rental,2025-05-22,dataset_2,3,383
TXN_00686,USR_088,BOK_127,audiobook_rental,2025-05-22,dataset_2,2,383
TXN_01589,USR_368,BOK_101,paperback_purchase,2025-05-22,dataset_2,5,383
TXN_01861,USR_447,BOK_028,ebook_rental,2025-05-22,dataset_2,3,383
TXN_01720,USR_406,BOK_183,ebook_rental,2025-05-22,dataset_2,3,383
TXN_00629,USR_067,BOK_257,audiobook_rental,2025-05-23,dataset_2,2,382
TXN_01490,USR_345,BOK_193,paperback_purchase,2025-05-23,dataset_2,5,382
TXN_00484,USR_034,BOK_195,audiobook_rental,2025-05-24,dataset_2,2,381
TXN_01655,USR_387,BOK_295,paperback_purchase,2025-05-26,dataset_2,5,379
TXN_01612,USR_375,BOK_269,ebook_rental,2025-05-26,dataset_2,3,379
TXN_00738,USR_099,BOK_126,ebook_rental,2025-05-26,dataset_2,3,379
TXN_00213,USR_327,BOK_102,audiobook_rental,2025-05-28,dataset_2,2,377
TXN_00839,USR_128,BOK_151,ebook_rental,2025-05-28,dataset_2,3,377
TXN_01537,USR_358,BOK_157,audiobook_rental,2025-05-28,dataset_2,2,377
TXN_00770,USR_110,BOK_120,audiobook_rental,2025-05-29,dataset_2,2,376
TXN_00378,USR_488,BOK_257,audiobook_rental,2025-05-29,dataset_2,2,376
TXN_01605,USR_371,BOK_065,paperback_purchase,2025-05-29,dataset_2,5,376
TXN_01173,USR_240,BOK_094,paperback_purchase,2025-05-29,dataset_2,5,376
TXN_01950,USR_484,BOK_282,ebook_rental,2025-05-30,dataset_2,3,375
TXN_01680,USR_395,BOK_127,audiobook_rental,2025-05-30,dataset_2,2,375
TXN_00869,USR_137,BOK_101,paperback_purchase,2025-05-30,dataset_2,5,375
TXN_01721,USR_406,BOK_168,ebook_rental,2025-06-01,dataset_2,3,373
TXN_00921,USR_153,BOK_234,paperback_purchase,2025-06-02,dataset_2,5,372
TXN_01168,USR_239,BOK_229,ebook_rental,2025-06-02,dataset_2,3,372
TXN_01538,USR_358,BOK_235,audiobook_rental,2025-06-03,dataset_2,2,371
TXN_01652,USR_386,BOK_275,audiobook_rental,2025-06-04,dataset_2,2,370
TXN_01324,USR_292,BOK_127,audiobook_rental,2025-06-04,dataset_2,2,370
TXN_01229,USR_261,BOK_258,ebook_rental,2025-06-04,dataset_2,3,370
TXN_01821,USR_435,BOK_084,paperback_purchase,2025-06-04,dataset_2,5,370
TXN_00659,USR_080,BOK_070,ebook_rental,2025-06-04,dataset_2,3,370
TXN_01687,USR_396,BOK_273,paperback_purchase,2025-06-04,dataset_2,5,370
TXN_01624,USR_377,BOK_238,paperback_purchase,2025-06-04,dataset_2,5,370
TXN_00457,USR_024,BOK_011,paperback_purchase,2025-06-04,dataset_2,5,370
TXN_00806,USR_122,BOK_074,ebook_rental,2025-06-05,dataset_2,3,369
TXN_00214,USR_327,BOK_019,ebook_rental,2025-06-05,dataset_2,3,369
TXN_00249,USR_076,BOK_167,paperback_purchase,2025-06-06,dataset_2,5,368
TXN_00383,USR_001,BOK_094,paperback_purchase,2025-06-07,dataset_2,5,367
TXN_00743,USR_100,BOK_056,paperback_purchase,2025-06-07,dataset_2,5,367
TXN_00284,USR_479,BOK_192,ebook_rental,2025-06-08,dataset_2,3,366
TXN_00887,USR_142,BOK_182,ebook_rental,2025-06-08,dataset_2,3,366
TXN_00100,USR_385,BOK_172,ebook_rental,2025-06-10,dataset_2,3,364
TXN_01158,USR_235,BOK_172,ebook_rental,2025-06-10,dataset_2,3,364
TXN_00408,USR_007,BOK_171,paperback_purchase,2025-06-10,dataset_2,5,364
TXN_00554,USR_050,BOK_172,ebook_rental,2025-06-12,dataset_2,3,362
TXN_01360,USR_304,BOK_035,paperback_purchase,2025-06-12,dataset_2,5,362
TXN_00573,USR_054,BOK_245,audiobook_rental,2025-06-12,dataset_2,2,362
TXN_01452,USR_333,BOK_005,audiobook_rental,2025-06-12,dataset_2,2,362
TXN_01681,USR_395,BOK_177,ebook_rental,2025-06-12,dataset_2,3,362
TXN_01112,USR_222,BOK_128,paperback_purchase,2025-06-15,dataset_2,5,359
TXN_01613,USR_375,BOK_033,paperback_purchase,2025-06-15,dataset_2,5,359
TXN_01207,USR_254,BOK_110,paperback_purchase,2025-06-15,dataset_2,5,359
TXN_00760,USR_107,BOK_033,paperback_purchase,2025-06-15,dataset_2,5,359
TXN_00101,USR_385,BOK_172,ebook_rental,2025-06-16,dataset_2,3,358
TXN_01497,USR_348,BOK_174,ebook_rental,2025-06-16,dataset_2,3,358
TXN_00307,USR_155,BOK_295,paperback_purchase,2025-06-16,dataset_2,5,358
TXN_01865,USR_448,BOK_155,audiobook_rental,2025-06-16,dataset_2,2,358
TXN_00424,USR_012,BOK_147,ebook_rental,2025-06-16,dataset_2,3,358
TXN_00531,USR_045,BOK_120,audiobook_rental,2025-06-17,dataset_2,2,357
TXN_00215,USR_327,BOK_134,ebook_rental,2025-06-17,dataset_2,3,357
TXN_01759,USR_418,BOK_046,ebook_rental,2025-06-17,dataset_2,3,357
TXN_00859,USR_135,BOK_089,ebook_rental,2025-06-17,dataset_2,3,357
TXN_01625,USR_377,BOK_031,ebook_rental,2025-06-19,dataset_2,3,355
TXN_00102,USR_385,BOK_172,ebook_rental,2025-06-19,dataset_2,3,355
TXN_01847,USR_441,BOK_077,ebook_rental,2025-06-21,dataset_2,3,353
TXN_00216,USR_327,BOK_254,ebook_rental,2025-06-22,dataset_2,3,352
TXN_01477,USR_340,BOK_057,paperback_purchase,2025-06-22,dataset_2,5,352
TXN_01672,USR_392,BOK_006,ebook_rental,2025-06-22,dataset_2,3,352
TXN_01230,USR_261,BOK_257,audiobook_rental,2025-06-23,dataset_2,2,351
TXN_00409,USR_007,BOK_011,paperback_purchase,2025-06-24,dataset_2,5,350
TXN_00103,USR_385,BOK_172,ebook_rental,2025-06-24,dataset_2,3,350
TXN_01912,USR_461,BOK_170,ebook_rental,2025-06-25,dataset_2,3,349
TXN_01985,USR_497,BOK_164,ebook_rental,2025-06-26,dataset_2,3,348
TXN_00389,USR_002,BOK_143,ebook_rental,2025-06-26,dataset_2,3,348
TXN_01511,USR_352,BOK_155,audiobook_rental,2025-06-28,dataset_2,2,346
TXN_00708,USR_092,BOK_095,ebook_rental,2025-06-28,dataset_2,3,346
TXN_00660,USR_080,BOK_205,audiobook_rental,2025-06-29,dataset_2,2,345
TXN_01739,USR_411,BOK_233,paperback_purchase,2025-06-29,dataset_2,5,345
TXN_01269,USR_278,BOK_275,audiobook_rental,2025-07-01,dataset_2,2,343
TXN_00435,USR_016,BOK_146,ebook_rental,2025-07-01,dataset_2,3,343
TXN_00595,USR_059,BOK_079,paperback_purchase,2025-07-02,dataset_2,5,342
TXN_00739,USR_099,BOK_102,audiobook_rental,2025-07-02,dataset_2,2,342
TXN_00794,USR_118,BOK_082,audiobook_rental,2025-07-02,dataset_2,2,342
TXN_01663,USR_389,BOK_110,paperback_purchase,2025-07-03,dataset_2,5,341
TXN_01060,USR_206,BOK_039,ebook_rental,2025-07-03,dataset_2,3,341
TXN_00680,USR_086,BOK_272,ebook_rental,2025-07-04,dataset_2,3,340
TXN_01563,USR_364,BOK_068,audiobook_rental,2025-07-05,dataset_2,2,339
TXN_01024,USR_195,BOK_197,audiobook_rental,2025-07-06,dataset_2,2,338
TXN_01159,USR_235,BOK_095,ebook_rental,2025-07-07,dataset_2,3,337
TXN_01927,USR_469,BOK_026,ebook_rental,2025-07-07,dataset_2,3,337
TXN_01113,USR_222,BOK_042,ebook_rental,2025-07-07,dataset_2,3,337
TXN_00870,USR_137,BOK_035,paperback_purchase,2025-07-07,dataset_2,5,337
TXN_01333,USR_294,BOK_148,audiobook_rental,2025-07-07,dataset_2,2,337
TXN_00250,USR_076,BOK_017,paperback_purchase,2025-07-08,dataset_2,5,336
TXN_00276,USR_121,BOK_148,audiobook_rental,2025-07-08,dataset_2,2,336
TXN_00681,USR_086,BOK_262,ebook_rental,2025-07-09,dataset_2,3,335
TXN_00555,USR_050,BOK_208,audiobook_rental,2025-07-09,dataset_2,2,335
TXN_00914,USR_152,BOK_051,paperback_purchase,2025-07-09,dataset_2,5,335
TXN_00597,USR_060,BOK_174,ebook_rental,2025-07-09,dataset_2,3,335
TXN_00425,USR_012,BOK_009,paperback_purchase,2025-07-09,dataset_2,5,335
TXN_01382,USR_311,BOK_023,audiobook_rental,2025-07-09,dataset_2,2,335
TXN_01590,USR_368,BOK_167,paperback_purchase,2025-07-10,dataset_2,5,334
TXN_00330,USR_032,BOK_155,audiobook_rental,2025-07-10,dataset_2,2,334
TXN_01114,USR_222,BOK_035,paperback_purchase,2025-07-11,dataset_2,5,333
TXN_00716,USR_093,BOK_165,ebook_rental,2025-07-12,dataset_2,3,332
TXN_00265,USR_399,BOK_214,paperback_purchase,2025-07-12,dataset_2,5,332
TXN_01436,USR_325,BOK_088,paperback_purchase,2025-07-12,dataset_2,5,332
TXN_01011,USR_191,BOK_163,ebook_rental,2025-07-12,dataset_2,3,332
TXN_00775,USR_112,BOK_254,ebook_rental,2025-07-14,dataset_2,3,330
TXN_01086,USR_215,BOK_222,ebook_rental,2025-07-16,dataset_2,3,328
TXN_01787,USR_425,BOK_143,ebook_rental,2025-07-17,dataset_2,3,327
TXN_01278,USR_280,BOK_229,ebook_rental,2025-07-17,dataset_2,3,327
TXN_01974,USR_492,BOK_167,paperback_purchase,2025-07-17,dataset_2,5,327
TXN_00270,USR_159,BOK_117,paperback_purchase,2025-07-17,dataset_2,5,327
TXN_00860,USR_135,BOK_188,ebook_rental,2025-07-18,dataset_2,3,326
TXN_01292,USR_283,BOK_160,ebook_rental,2025-07-19,dataset_2,3,325
TXN_00638,USR_070,BOK_128,paperback_purchase,2025-07-19,dataset_2,5,325
TXN_00485,USR_034,BOK_195,audiobook_rental,2025-07-19,dataset_2,2,325
TXN_01656,USR_387,BOK_172,ebook_rental,2025-07-20,dataset_2,3,324
TXN_01485,USR_344,BOK_196,ebook_rental,2025-07-20,dataset_2,3,324
TXN_00532,USR_045,BOK_148,audiobook_rental,2025-07-21,dataset_2,2,323
TXN_01144,USR_233,BOK_196,ebook_rental,2025-07-21,dataset_2,3,323
TXN_01853,USR_446,BOK_258,ebook_rental,2025-07-22,dataset_2,3,322
TXN_00269,USR_417,BOK_061,audiobook_rental,2025-07-22,dataset_2,2,322
TXN_01486,USR_344,BOK_220,audiobook_rental,2025-07-23,dataset_2,2,321
TXN_01788,USR_425,BOK_021,ebook_rental,2025-07-23,dataset_2,3,321
TXN_00709,USR_092,BOK_160,ebook_rental,2025-07-23,dataset_2,3,321
TXN_01809,USR_433,BOK_052,paperback_purchase,2025-07-23,dataset_2,5,321
TXN_00997,USR_184,BOK_172,ebook_rental,2025-07-25,dataset_2,3,319
TXN_00349,USR_470,BOK_216,audiobook_rental,2025-07-25,dataset_2,2,319
TXN_01074,USR_211,BOK_155,audiobook_rental,2025-07-26,dataset_2,2,318
TXN_01092,USR_216,BOK_208,audiobook_rental,2025-07-28,dataset_2,2,316
TXN_00956,USR_169,BOK_116,paperback_purchase,2025-07-29,dataset_2,5,315
TXN_01334,USR_294,BOK_150,audiobook_rental,2025-07-30,dataset_2,2,314
TXN_01915,USR_463,BOK_130,audiobook_rental,2025-07-30,dataset_2,2,314
TXN_00727,USR_096,BOK_016,paperback_purchase,2025-07-30,dataset_2,5,314
TXN_01568,USR_365,BOK_167,paperback_purchase,2025-07-31,dataset_2,5,313
TXN_01818,USR_434,BOK_238,paperback_purchase,2025-07-31,dataset_2,5,313
TXN_01383,USR_311,BOK_035,paperback_purchase,2025-07-31,dataset_2,5,313
TXN_00411,USR_008,BOK_023,audiobook_rental,2025-07-31,dataset_2,2,313
TXN_01933,USR_471,BOK_031,ebook_rental,2025-07-31,dataset_2,3,313
TXN_01854,USR_446,BOK_006,ebook_rental,2025-08-02,dataset_2,3,311
TXN_00799,USR_119,BOK_245,audiobook_rental,2025-08-02,dataset_2,2,311
TXN_00104,USR_385,BOK_172,ebook_rental,2025-08-02,dataset_2,3,311
TXN_00217,USR_327,BOK_042,ebook_rental,2025-08-03,dataset_2,3,310
TXN_01597,USR_369,BOK_195,audiobook_rental,2025-08-03,dataset_2,2,310
TXN_00723,USR_095,BOK_056,paperback_purchase,2025-08-04,dataset_2,5,309
TXN_00384,USR_001,BOK_094,paperback_purchase,2025-08-04,dataset_2,5,309
TXN_00515,USR_042,BOK_061,audiobook_rental,2025-08-04,dataset_2,2,309
TXN_00582,USR_057,BOK_294,paperback_purchase,2025-08-04,dataset_2,5,309
TXN_01626,USR_377,BOK_290,ebook_rental,2025-08-05,dataset_2,3,308
TXN_01619,USR_376,BOK_161,paperback_purchase,2025-08-06,dataset_2,5,307
TXN_01115,USR_222,BOK_206,paperback_purchase,2025-08-06,dataset_2,5,307
TXN_00888,USR_142,BOK_145,ebook_rental,2025-08-06,dataset_2,3,307
TXN_00218,USR_327,BOK_257,audiobook_rental,2025-08-06,dataset_2,2,307
TXN_01116,USR_222,BOK_083,audiobook_rental,2025-08-07,dataset_2,2,306
TXN_00127,USR_009,BOK_172,ebook_rental,2025-08-07,dataset_2,3,306
TXN_01925,USR_467,BOK_270,ebook_rental,2025-08-07,dataset_2,3,306
TXN_00903,USR_148,BOK_245,audiobook_rental,2025-08-08,dataset_2,2,305
TXN_00105,USR_385,BOK_172,ebook_rental,2025-08-08,dataset_2,3,305
TXN_01388,USR_312,BOK_014,ebook_rental,2025-08-08,dataset_2,3,305
TXN_00897,USR_145,BOK_161,paperback_purchase,2025-08-08,dataset_2,5,305
TXN_00960,USR_170,BOK_101,paperback_purchase,2025-08-09,dataset_2,5,304
TXN_00251,USR_076,BOK_254,ebook_rental,2025-08-10,dataset_2,3,303
TXN_01493,USR_346,BOK_097,ebook_rental,2025-08-10,dataset_2,3,303
TXN_01971,USR_491,BOK_147,ebook_rental,2025-08-11,dataset_2,3,302
TXN_01050,USR_204,BOK_175,ebook_rental,2025-08-12,dataset_2,3,301
TXN_01934,USR_471,BOK_134,ebook_rental,2025-08-12,dataset_2,3,301
TXN_01664,USR_389,BOK_005,audiobook_rental,2025-08-12,dataset_2,2,301
TXN_00550,USR_048,BOK_173,ebook_rental,2025-08-13,dataset_2,3,300
TXN_00252,USR_076,BOK_101,paperback_purchase,2025-08-13,dataset_2,5,300
TXN_00294,USR_336,BOK_053,ebook_rental,2025-08-14,dataset_2,3,299
TXN_00875,USR_139,BOK_118,ebook_rental,2025-08-15,dataset_2,3,298
TXN_00366,USR_445,BOK_237,paperback_purchase,2025-08-16,dataset_2,5,297
TXN_00428,USR_013,BOK_295,paperback_purchase,2025-08-16,dataset_2,5,297
TXN_01975,USR_492,BOK_102,audiobook_rental,2025-08-16,dataset_2,2,297
TXN_01760,USR_418,BOK_258,ebook_rental,2025-08-16,dataset_2,3,297
TXN_00542,USR_046,BOK_182,ebook_rental,2025-08-17,dataset_2,3,296
TXN_00390,USR_002,BOK_177,ebook_rental,2025-08-17,dataset_2,3,296
TXN_01564,USR_364,BOK_261,audiobook_rental,2025-08-17,dataset_2,2,296
T00304,U0098,B0188,paperback_purchase,2025-08-17,dataset_1,5,296
TXN_00616,USR_063,BOK_129,ebook_rental,2025-08-18,dataset_2,3,295
TXN_00639,USR_070,BOK_091,ebook_rental,2025-08-18,dataset_2,3,295
TXN_00450,USR_021,BOK_117,paperback_purchase,2025-08-19,dataset_2,5,294
TXN_00682,USR_086,BOK_108,ebook_rental,2025-08-19,dataset_2,3,294
TXN_00687,USR_088,BOK_143,ebook_rental,2025-08-19,dataset_2,3,294
TXN_00697,USR_090,BOK_238,paperback_purchase,2025-08-20,dataset_2,5,293
TXN_00818,USR_124,BOK_021,ebook_rental,2025-08-20,dataset_2,3,293
TXN_00924,USR_154,BOK_096,audiobook_rental,2025-08-20,dataset_2,2,293
TXN_00907,USR_151,BOK_294,paperback_purchase,2025-08-20,dataset_2,5,293
TXN_01169,USR_239,BOK_016,paperback_purchase,2025-08-21,dataset_2,5,292
TXN_00556,USR_050,BOK_108,ebook_rental,2025-08-21,dataset_2,3,292
TXN_01855,USR_446,BOK_108,ebook_rental,2025-08-21,dataset_2,3,292
TXN_00107,USR_385,BOK_172,ebook_rental,2025-08-21,dataset_2,3,292
TXN_00106,USR_385,BOK_172,ebook_rental,2025-08-21,dataset_2,3,292
TXN_00664,USR_083,BOK_273,paperback_purchase,2025-08-22,dataset_2,5,291
TXN_01254,USR_273,BOK_026,ebook_rental,2025-08-22,dataset_2,3,291
TXN_00908,USR_151,BOK_141,paperback_purchase,2025-08-22,dataset_2,5,291
TXN_01614,USR_375,BOK_115,paperback_purchase,2025-08-22,dataset_2,5,291
TXN_00630,USR_067,BOK_238,paperback_purchase,2025-08-23,dataset_2,5,290
TXN_00317,USR_186,BOK_150,audiobook_rental,2025-08-24,dataset_2,2,289
TXN_01982,USR_494,BOK_254,ebook_rental,2025-08-24,dataset_2,3,289
TXN_00293,USR_077,BOK_004,ebook_rental,2025-08-25,dataset_2,3,288
TXN_00665,USR_083,BOK_011,paperback_purchase,2025-08-25,dataset_2,5,288
TXN_00400,USR_004,BOK_020,paperback_purchase,2025-08-26,dataset_2,5,287
TXN_01578,USR_366,BOK_299,paperback_purchase,2025-08-28,dataset_2,5,285
TXN_00509,USR_040,BOK_096,audiobook_rental,2025-08-28,dataset_2,2,285
TXN_00429,USR_013,BOK_094,paperback_purchase,2025-08-28,dataset_2,5,285
TXN_00219,USR_327,BOK_020,paperback_purchase,2025-08-28,dataset_2,5,285
TXN_01163,USR_238,BOK_092,ebook_rental,2025-08-28,dataset_2,3,285
TXN_01928,USR_469,BOK_190,ebook_rental,2025-08-29,dataset_2,3,284
TXN_00596,USR_059,BOK_118,ebook_rental,2025-08-29,dataset_2,3,284
TXN_00574,USR_054,BOK_195,audiobook_rental,2025-08-29,dataset_2,2,284
TXN_01907,USR_460,BOK_096,audiobook_rental,2025-08-29,dataset_2,2,284
TXN_00272,USR_130,BOK_090,audiobook_rental,2025-08-30,dataset_2,2,283
TXN_00812,USR_123,BOK_050,ebook_rental,2025-08-30,dataset_2,3,283
TXN_01350,USR_302,BOK_020,paperback_purchase,2025-08-30,dataset_2,5,283
TXN_01069,USR_209,BOK_277,audiobook_rental,2025-08-31,dataset_2,2,282
TXN_01552,USR_362,BOK_030,ebook_rental,2025-08-31,dataset_2,3,282
TXN_01838,USR_438,BOK_195,audiobook_rental,2025-08-31,dataset_2,2,282
TXN_00915,USR_152,BOK_077,ebook_rental,2025-09-01,dataset_2,3,281
TXN_00946,USR_166,BOK_172,ebook_rental,2025-09-01,dataset_2,3,281
TXN_01966,USR_490,BOK_155,audiobook_rental,2025-09-02,dataset_2,2,280
TXN_01012,USR_191,BOK_004,ebook_rental,2025-09-02,dataset_2,3,280
TXN_00957,USR_169,BOK_073,paperback_purchase,2025-09-02,dataset_2,5,280
TXN_01722,USR_406,BOK_028,ebook_rental,2025-09-03,dataset_2,3,279
TXN_01051,USR_205,BOK_141,paperback_purchase,2025-09-04,dataset_2,5,278
TXN_00795,USR_118,BOK_137,audiobook_rental,2025-09-05,dataset_2,2,277
TXN_00909,USR_151,BOK_294,paperback_purchase,2025-09-05,dataset_2,5,277
TXN_00583,USR_057,BOK_094,paperback_purchase,2025-09-06,dataset_2,5,276
TXN_01569,USR_365,BOK_091,ebook_rental,2025-09-06,dataset_2,3,276
TXN_01351,USR_302,BOK_133,paperback_purchase,2025-09-07,dataset_2,5,275
TXN_00982,USR_179,BOK_192,ebook_rental,2025-09-07,dataset_2,3,275
TXN_01696,USR_400,BOK_128,paperback_purchase,2025-09-07,dataset_2,5,275
TXN_00776,USR_112,BOK_131,ebook_rental,2025-09-08,dataset_2,3,274
TXN_01459,USR_335,BOK_122,audiobook_rental,2025-09-08,dataset_2,2,274
TXN_01397,USR_315,BOK_172,ebook_rental,2025-09-09,dataset_2,3,273
TXN_00220,USR_327,BOK_131,ebook_rental,2025-09-09,dataset_2,3,273
TXN_00451,USR_021,BOK_110,paperback_purchase,2025-09-09,dataset_2,5,273
TXN_01487,USR_344,BOK_030,ebook_rental,2025-09-10,dataset_2,3,272
TXN_00771,USR_110,BOK_102,audiobook_rental,2025-09-11,dataset_2,2,271
TXN_01512,USR_352,BOK_208,audiobook_rental,2025-09-11,dataset_2,2,271
TXN_01610,USR_372,BOK_077,ebook_rental,2025-09-11,dataset_2,3,271
TXN_00528,USR_044,BOK_172,ebook_rental,2025-09-11,dataset_2,3,271
TXN_01504,USR_351,BOK_011,paperback_purchase,2025-09-11,dataset_2,5,271
TXN_01647,USR_384,BOK_172,ebook_rental,2025-09-11,dataset_2,3,271
TXN_01792,USR_427,BOK_234,paperback_purchase,2025-09-12,dataset_2,5,270
TXN_01570,USR_365,BOK_088,paperback_purchase,2025-09-13,dataset_2,5,269
TXN_01140,USR_230,BOK_118,ebook_rental,2025-09-13,dataset_2,3,269
TXN_01627,USR_377,BOK_131,ebook_rental,2025-09-14,dataset_2,3,268
TXN_00750,USR_105,BOK_102,audiobook_rental,2025-09-15,dataset_2,2,267
TXN_00412,USR_008,BOK_088,paperback_purchase,2025-09-15,dataset_2,5,267
TXN_00655,USR_079,BOK_034,audiobook_rental,2025-09-15,dataset_2,2,267
TXN_00717,USR_093,BOK_122,audiobook_rental,2025-09-16,dataset_2,2,266
TXN_00158,USR_111,BOK_172,ebook_rental,2025-09-17,dataset_2,3,265
TXN_00584,USR_057,BOK_056,paperback_purchase,2025-09-17,dataset_2,5,265
TXN_00601,USR_061,BOK_237,paperback_purchase,2025-09-17,dataset_2,5,265
TXN_00373,USR_383,BOK_056,paperback_purchase,2025-09-17,dataset_2,5,265
TXN_00253,USR_076,BOK_083,audiobook_rental,2025-09-17,dataset_2,2,265
TXN_01405,USR_317,BOK_157,audiobook_rental,2025-09-18,dataset_2,2,264
TXN_01879,USR_451,BOK_245,audiobook_rental,2025-09-19,dataset_2,2,263
TXN_00840,USR_128,BOK_289,audiobook_rental,2025-09-19,dataset_2,2,263
TXN_01704,USR_403,BOK_208,audiobook_rental,2025-09-19,dataset_2,2,263
TXN_00983,USR_179,BOK_142,ebook_rental,2025-09-20,dataset_2,3,262
TXN_01598,USR_369,BOK_273,paperback_purchase,2025-09-21,dataset_2,5,261
TXN_01757,USR_416,BOK_095,ebook_rental,2025-09-21,dataset_2,3,261
TXN_00108,USR_385,BOK_172,ebook_rental,2025-09-22,dataset_2,3,260
TXN_00958,USR_169,BOK_029,paperback_purchase,2025-09-22,dataset_2,5,260
TXN_01941,USR_480,BOK_150,audiobook_rental,2025-09-22,dataset_2,2,260
TXN_01040,USR_201,BOK_110,paperback_purchase,2025-09-23,dataset_2,5,259
TXN_01298,USR_284,BOK_199,audiobook_rental,2025-09-23,dataset_2,2,259
TXN_00602,USR_061,BOK_046,ebook_rental,2025-09-23,dataset_2,3,259
TXN_01983,USR_494,BOK_148,audiobook_rental,2025-09-26,dataset_2,2,256
TXN_00998,USR_184,BOK_295,paperback_purchase,2025-09-26,dataset_2,5,256
